Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF)
2020-02-13,,32,,22.0,29.0,9.0
2020-02-14,,30,,26.0,28.0,22.0
2020-02-15,,29,,21.0,27.0,15.0
2020-02-16,,28,,27.0,33.0,21.0
2020-02-17,,28,,34.0,37.0,30.0
2020-02-18,,29,,30.0,36.0,28.0
2020-02-19,,29,,28.0,32.0,24.0
2020-02-20,,32,,32.0,36.0,28.0
2020-02-21,,31,,21.0,31.0,14.0
2020-02-22,,34,,15.0,19.0,10.0
2020-02-23,,33,,16.0,20.0,13.0
2020-02-24,,38,,11.0,22.0,0.0
2020-02-25,,36,,12.0,18.0,4.0
2020-02-26,,39,,20.0,27.0,16.0
2020-02-27,,39,,22.0,27.0,13.0
2020-02-28,,38,,20.0,26.0,14.0
2020-02-29,,37,,23.0,34.0,6.0
2020-03-01,,40,,31.0,35.0,28.0
2020-03-02,,41,,20.0,28.0,16.0
2020-03-03,,42,,13.0,18.0,7.0
2020-03-04,,39,,8.0,12.0,6.0
2020-03-05,,34,,15.0,22.0,9.0
2020-03-06,,34,,21.0,28.0,2.0
2020-03-07,,33,,26.0,29.0,21.0
2020-03-08,,34,,31.0,34.0,25.0
2020-03-09,,37,,24.0,28.0,12.0
2020-03-10,,39,,18.0,22.0,14.0
2020-03-11,,35,,19.0,23.0,10.0
2020-03-12,,33,,20.0,28.0,8.0
2020-03-13,,33,,19.0,42.0,5.0
2020-03-14,,33,,23.0,34.0,10.0
2020-03-15,,33,,24.0,31.0,10.0
2020-03-16,,33,,30.0,35.0,24.0
2020-03-17,,33,,33.0,36.0,31.0
2020-03-18,,33,,34.0,42.0,28.0
2020-03-19,,33,,37.0,41.0,29.0
2020-03-20,,33,,34.0,37.0,31.0
2020-03-21,,33,,33.0,37.0,31.0
2020-03-22,,33,,32.0,36.0,28.0
2020-03-23,,33,,35.0,41.0,28.0
2020-03-24,,33,,37.0,41.0,33.0
2020-03-25,,32,,39.0,46.0,34.0
2020-03-26,,31,,35.0,41.0,33.0
2020-03-27,,30,,32.0,36.0,27.0
2020-03-28,,30,,28.0,36.0,23.0
2020-03-29,,30,,21.0,27.0,13.0
2020-03-30,,30,,20.0,27.0,13.0
2020-03-31,,30,,24.0,33.0,9.0
2020-04-01,,30,,31.0,34.0,27.0
2020-04-02,,30,,33.0,34.0,32.0
2020-04-03,,31,,33.0,37.0,29.0
2020-04-04,,32,,40.0,46.0,34.0
2020-04-05,,30,,32.0,41.0,26.0
2020-04-06,,30,,23.0,26.0,21.0
2020-04-07,,30,,25.0,31.0,17.0
2020-04-08,,30,,26.0,33.0,20.0
2020-04-09,,30,,27.0,35.0,18.0
2020-04-10,,30,,29.0,38.0,15.0
2020-04-11,,30,,34.0,37.0,28.0
2020-04-12,,29,,35.0,37.0,31.0
2020-04-13,,30,,37.0,41.0,34.0
2020-04-14,,28,,39.0,44.0,35.0
2020-04-15,,27,,39.0,41.0,37.0
2020-04-16,,23,,40.0,53.0,35.0
2020-04-17,,21,,40.0,45.0,34.0
2020-04-18,,19,,42.0,47.0,38.0
2020-04-19,,16,,39.0,41.0,37.0
2020-04-20,,14,,39.0,43.0,36.0
2020-04-21,,12,,38.0,42.0,36.0
2020-04-22,,11,,39.0,44.0,35.0
2020-04-23,,9,,38.0,40.0,36.0
2020-04-24,,8,,39.0,41.0,37.0
2020-04-25,,5,,41.0,50.0,30.0
2020-04-26,,3,,41.0,49.0,30.0
2020-04-27,,1,,41.0,50.0,30.0
2020-04-28,,0,,39.0,50.0,24.0
2020-04-29,,0,,39.0,52.0,24.0
2020-04-30,,0,,40.0,46.0,30.0
2020-05-01,,0,,38.0,43.0,34.0
2020-05-02,,0,,42.0,53.0,29.0
2020-05-03,,0,,41.0,51.0,29.0
2020-05-04,,0,,38.0,40.0,35.0
2020-05-05,,0,,44.0,52.0,36.0
2020-05-06,,0,,47.0,56.0,36.0
2020-05-07,,0,,41.0,46.0,38.0
2020-05-08,,0,,41.0,46.0,35.0
2020-05-09,,0,,50.0,61.0,39.0
2020-05-10,,0,,50.0,57.0,42.0
2020-05-11,,0,,41.0,45.0,36.0
2020-05-12,,0,,45.0,52.0,36.0
2020-05-13,,0,,48.0,59.0,35.0
2020-05-14,,0,,46.0,54.0,34.0
2020-05-15,,0,,47.0,52.0,40.0
2020-05-16,,0,,48.0,59.0,33.0
2020-05-17,,0,,52.0,62.0,41.0
2020-05-18,,0,,42.0,45.0,41.0
2020-05-19,,0,,45.0,52.0,39.0
2020-05-20,,0,,43.0,50.0,35.0
2020-05-21,,0,,41.0,43.0,38.0
2020-05-22,,0,,42.0,46.0,37.0
2020-05-23,,0,,44.0,49.0,42.0
2020-05-24,,0,,45.0,51.0,41.0
2020-05-25,,0,,43.0,48.0,39.0
2020-05-26,,0,,42.0,45.0,37.0
2020-05-27,,0,,47.0,57.0,35.0
2020-05-28,,0,,55.0,68.0,38.0
2020-05-29,,0,,54.0,65.0,40.0
2020-05-30,,0,,49.0,61.0,38.0
2020-05-31,,0,,47.0,51.0,43.0
2020-06-01,,0,,46.0,51.0,43.0
2020-06-02,,0,,46.0,51.0,42.0
2020-06-03,,0,,,,
2020-06-04,,0,,,,
2020-06-05,,0,,49.0,61.0,34.0
2020-06-06,,0,65.6,50.0,59.0,42.0
2020-06-07,,0,65.6,49.0,61.0,36.0
2020-06-08,,0,65.6,48.0,53.0,44.0
2020-06-09,,0,65.6,46.0,50.0,44.0
2020-06-10,,0,65.7,51.0,60.0,37.0
2020-06-11,,0,65.7,53.0,63.0,39.0
2020-06-12,,0,65.7,52.0,64.0,35.0
2020-06-13,,0,65.7,53.0,66.0,36.0
2020-06-14,,0,65.7,54.0,64.0,39.0
2020-06-15,,0,65.7,53.0,65.0,37.0
2020-06-16,,0,65.7,49.0,56.0,43.0
2020-06-17,,0,65.7,48.0,51.0,46.0
2020-06-18,,0,66.8,48.0,55.0,45.0
2020-06-19,,0,66.8,49.0,55.0,45.0
2020-06-20,,0,66.8,49.0,56.0,44.0
2020-06-21,,0,66.8,49.0,53.0,46.0
2020-06-22,,0,67.1,49.0,55.0,45.0
2020-06-23,,0,67.2,47.0,51.0,45.0
2020-06-24,,0,67.5,47.0,52.0,42.0
2020-06-25,,0,67.9,49.0,55.0,44.0
2020-06-26,,0,68.1,52.0,59.0,45.0
2020-06-27,,0,68.1,53.0,64.0,42.0
2020-06-28,,0,68.1,48.0,51.0,45.0
2020-06-29,,0,68.1,53.0,60.0,45.0
2020-06-30,,0,68.1,54.0,64.0,47.0
2020-07-01,,0,68.1,59.0,70.0,46.0
2020-07-02,,0,68.1,62.0,73.0,48.0
2020-07-03,,0,68.1,63.0,74.0,54.0
2020-07-04,,0,68.1,61.0,75.0,46.0
2020-07-05,,0,68.1,53.0,57.0,50.0
2020-07-06,,0,68.1,53.0,57.0,50.0
2020-07-07,,0,68.1,59.0,69.0,50.0
2020-07-08,,0,68.1,55.0,60.0,51.0
2020-07-09,,0,68.1,56.0,64.0,51.0
2020-07-10,,0,68.2,54.0,63.0,44.0
2020-07-11,,0,68.2,55.0,60.0,51.0
2020-07-12,,0,68.2,50.0,52.0,48.0
2020-07-13,,0,68.2,52.0,59.0,46.0
2020-07-14,,0,68.2,58.0,70.0,37.0
2020-07-15,,0,68.2,59.0,74.0,42.0
2020-07-16,,0,68.2,56.0,67.0,43.0
2020-07-17,,0,68.2,55.0,58.0,52.0
2020-07-18,,0,68.3,55.0,59.0,51.0
2020-07-19,,0,68.3,54.0,56.0,52.0
2020-07-20,,0,69.6,59.0,70.0,49.0
2020-07-21,,0,69.6,58.0,67.0,45.0
2020-07-22,,0,69.6,53.0,58.0,50.0
2020-07-23,,0,69.7,58.0,67.0,49.0
2020-07-24,,0,69.7,52.0,56.0,50.0
2020-07-25,,0,70.1,51.0,53.0,48.0
2020-07-26,,0,70.6,53.0,62.0,43.0
2020-07-27,,0,70.6,56.0,65.0,46.0
2020-07-28,,0,70.6,57.0,70.0,40.0
2020-07-29,,0,70.6,58.0,70.0,44.0
2020-07-30,,0,70.6,55.0,57.0,53.0
2020-07-31,,0,70.7,54.0,62.0,50.0
2020-08-01,,0,70.8,52.0,56.0,49.0
2020-08-02,,0,71.4,54.0,58.0,50.0
2020-08-03,,0,71.6,53.0,57.0,50.0
2020-08-04,,0,72.0,56.0,66.0,44.0
2020-08-05,,0,72.0,56.0,71.0,40.0
2020-08-06,,0,72.0,51.0,53.0,49.0
2020-08-07,,0,73.8,51.0,55.0,47.0
2020-08-08,,0,74.2,52.0,58.0,47.0
2020-08-09,,0,74.2,54.0,62.0,47.0
2020-08-10,,0,74.2,54.0,63.0,43.0
2020-08-11,,0,74.2,53.0,59.0,45.0
2020-08-12,,0,74.2,52.0,60.0,41.0
2020-08-13,,0,74.2,51.0,62.0,37.0
2020-08-14,,0,74.2,58.0,65.0,42.0
2020-08-15,,0,74.2,63.0,71.0,56.0
2020-08-16,,0,74.2,60.0,71.0,47.0
2020-08-17,,0,74.2,55.0,70.0,43.0
2020-08-18,,0,74.2,53.0,58.0,50.0
2020-08-19,,0,74.3,54.0,63.0,44.0
2020-08-20,,0,74.3,61.0,69.0,52.0
2020-08-21,,0,74.3,59.0,71.0,46.0
2020-08-22,,0,74.3,55.0,67.0,40.0
2020-08-23,,0,74.3,55.0,61.0,52.0
2020-08-24,,0,74.3,52.0,57.0,47.0
2020-08-25,,0,74.5,51.0,56.0,41.0
2020-08-26,,0,74.6,50.0,56.0,45.0
2020-08-27,,0,75.9,48.0,53.0,43.0
2020-08-28,,0,75.9,53.0,62.0,39.0
2020-08-29,,0,75.9,49.0,55.0,38.0
2020-08-30,,0,76.3,50.0,54.0,47.0
2020-08-31,,0,77.2,51.0,57.0,48.0
2020-09-01,,0,77.4,52.0,59.0,49.0
2020-09-02,,0,77.4,49.0,56.0,45.0
2020-09-03,,0,78.1,46.0,51.0,38.0
2020-09-04,,0,78.3,46.0,55.0,34.0
2020-09-05,,0,78.3,45.0,56.0,31.0
2020-09-06,,0,78.4,50.0,53.0,47.0
2020-09-07,,0,79.3,50.0,53.0,48.0
2020-09-08,,0,79.4,50.0,56.0,45.0
2020-09-09,,0,79.4,48.0,54.0,41.0
2020-09-10,,0,79.4,50.0,54.0,42.0
2020-09-11,,0,79.4,48.0,56.0,35.0
2020-09-12,,0,79.4,46.0,58.0,32.0
2020-09-13,,0,79.4,47.0,63.0,34.0
2020-09-14,,0,79.4,51.0,61.0,36.0
2020-09-15,,0,79.4,48.0,50.0,46.0
2020-09-16,,0,79.4,51.0,53.0,48.0
2020-09-17,,0,79.9,50.0,53.0,47.0
2020-09-18,,0,81.7,47.0,53.0,38.0
2020-09-19,,0,81.7,43.0,50.0,36.0
2020-09-20,,0,81.8,44.0,50.0,40.0
2020-09-21,,0,82.0,45.0,50.0,40.0
2020-09-22,,0,82.8,48.0,53.0,45.0
2020-09-23,,0,83.2,48.0,51.0,45.0
2020-09-24,,0,83.3,48.0,53.0,44.0
2020-09-25,,0,83.4,46.0,51.0,43.0
2020-09-26,,0,83.5,46.0,48.0,43.0
2020-09-27,,0,84.8,46.0,49.0,42.0
2020-09-28,,0,85.3,45.0,48.0,42.0
2020-09-29,,0,85.7,45.0,51.0,39.0
2020-09-30,,0,86.4,51.0,53.0,48.0
2020-10-01,,0,0.0,48.0,50.0,46.0
2020-10-02,,0,2.9,49.0,51.0,46.0
2020-10-03,,0,6.6,45.0,47.0,41.0
2020-10-04,,0,8.2,43.0,48.0,34.0
2020-10-05,,0,8.2,46.0,51.0,44.0
2020-10-06,,0,8.2,47.0,54.0,39.0
2020-10-07,,0,8.2,42.0,44.0,39.0
2020-10-08,,0,9.2,42.0,44.0,39.0
2020-10-09,,0,11.3,42.0,45.0,39.0
2020-10-10,,0,11.5,40.0,49.0,31.0
2020-10-11,,0,11.5,37.0,45.0,31.0
2020-10-12,,0,11.8,38.0,42.0,34.0
2020-10-13,,0,11.8,38.0,47.0,30.0
2020-10-14,,0,11.8,36.0,46.0,27.0
2020-10-15,,0,11.8,38.0,45.0,31.0
2020-10-16,,0,11.8,39.0,45.0,33.0
2020-10-17,,0,11.9,38.0,44.0,34.0
2020-10-18,,0,12.0,36.0,39.0,34.0
2020-10-19,,0,12.1,36.0,40.0,32.0
2020-10-20,,0,12.1,37.0,40.0,34.0
2020-10-21,,0,12.1,35.0,41.0,27.0
2020-10-22,,0,12.1,37.0,40.0,30.0
2020-10-23,,0,12.2,37.0,40.0,35.0
2020-10-24,,0,12.6,38.0,41.0,36.0
2020-10-25,,0,12.9,40.0,44.0,37.0
2020-10-26,,0,14.2,39.0,44.0,35.0
2020-10-27,,0,14.3,37.0,39.0,33.0
2020-10-28,,0,14.3,33.0,38.0,29.0
2020-10-29,,0,14.3,29.0,32.0,26.0
2020-10-30,,0,14.3,24.0,29.0,19.0
2020-10-31,,0,14.3,22.0,26.0,19.0
2020-11-01,,0,14.3,19.0,23.0,15.0
2020-11-02,,0,14.3,18.0,21.0,16.0
2020-11-03,,0,14.3,17.0,20.0,14.0
2020-11-04,,0,14.3,20.0,23.0,16.0
2020-11-05,,0,14.3,26.0,31.0,20.0
2020-11-06,,2,14.3,37.0,42.0,29.0
2020-11-07,,1,14.3,34.0,37.0,28.0
2020-11-08,,2,15.5,39.0,41.0,36.0
2020-11-09,,2,16.6,37.0,41.0,28.0
2020-11-10,,1,16.6,35.0,38.0,27.0
2020-11-11,,2,17.7,35.0,38.0,33.0
2020-11-12,,5,19.0,34.0,35.0,33.0
2020-11-13,,10,19.8,33.0,35.0,32.0
2020-11-14,,10,19.8,28.0,33.0,25.0
2020-11-15,,10,19.8,25.0,28.0,22.0
2020-11-16,,10,19.8,20.0,29.0,9.0
2020-11-17,,9,19.8,25.0,30.0,13.0
2020-11-18,,8,19.8,23.0,29.0,13.0
2020-11-19,,8,19.8,31.0,34.0,24.0
2020-11-20,,14,20.3,34.0,37.0,32.0
2020-11-21,,16,21.1,36.0,41.0,33.0
2020-11-22,,16,22.0,29.0,35.0,17.0
2020-11-23,,16,22.5,33.0,40.0,29.0
2020-11-24,,16,22.6,35.0,39.0,31.0
2020-11-25,,20,22.7,35.0,38.0,31.0
2020-11-26,,21,23.4,32.0,36.0,24.0
2020-11-27,,22,24.0,29.0,34.0,22.0
2020-11-28,,31,24.5,31.0,33.0,28.0
2020-11-29,,39,25.5,25.0,29.0,16.0
2020-11-30,,40,25.5,29.0,34.0,22.0
2020-12-01,,26,26.2,37.0,40.0,33.0
2020-12-02,,24,28.9,27.0,37.0,21.0
2020-12-03,,24,29.5,18.0,22.0,14.0
2020-12-04,,24,29.5,15.0,17.0,12.0
2020-12-05,,23,29.5,9.0,20.0,2.0
2020-12-06,,23,29.5,32.0,39.0,19.0
2020-12-07,,24,30.4,35.0,38.0,34.0
2020-12-08,,24,31.8,31.0,36.0,26.0
2020-12-09,,24,31.9,29.0,30.0,23.0
2020-12-10,,27,32.2,14.0,24.0,8.0
2020-12-11,,27,32.2,27.0,35.0,13.0
2020-12-12,,26,32.3,36.0,39.0,34.0
2020-12-13,,24,32.6,36.0,39.0,34.0
2020-12-14,,25,33.0,34.0,37.0,32.0
2020-12-15,,26,33.3,31.0,33.0,29.0
2020-12-16,,27,33.3,26.0,30.0,17.0
2020-12-17,,28,33.3,26.0,33.0,17.0
2020-12-18,,31,33.3,22.0,28.0,15.0
2020-12-19,,28,33.3,23.0,29.0,20.0
2020-12-20,,38,33.3,26.0,31.0,20.0
2020-12-21,,37,33.4,30.0,37.0,22.0
2020-12-22,,36,33.8,34.0,39.0,28.0
2020-12-23,,34,34.9,27.0,32.0,18.0
2020-12-24,,35,34.9,33.0,38.0,29.0
2020-12-25,,42,35.7,32.0,37.0,24.0
2020-12-26,,41,35.8,27.0,31.0,20.0
2020-12-27,,41,35.9,32.0,34.0,29.0
2020-12-28,,50,36.2,35.0,38.0,32.0
2020-12-29,,48,37.3,36.0,39.0,33.0
2020-12-30,,46,37.5,33.0,36.0,29.0
2020-12-31,,51,38.1,30.0,33.0,23.0
2021-01-01,,49,38.1,19.0,27.0,11.0
2021-01-02,,50,38.2,18.0,26.0,13.0
2021-01-03,,48,38.3,22.0,28.0,13.0
2021-01-04,,54,38.7,27.0,33.0,22.0
2021-01-05,,53,38.7,34.0,40.0,32.0
2021-01-06,,54,38.8,34.0,38.0,32.0
2021-01-07,,61,39.8,35.0,39.0,32.0
2021-01-08,,60,40.5,33.0,34.0,30.0
2021-01-09,,66,41.3,32.0,40.0,29.0
2021-01-10,,71,41.9,35.0,38.0,33.0
2021-01-11,,71,42.7,33.0,34.0,32.0
2021-01-12,,69,43.8,31.0,33.0,28.0
2021-01-13,,90,44.1,32.0,33.0,31.0
2021-01-14,,86,44.4,32.0,38.0,28.0
2021-01-15,,88,45.2,28.0,34.0,19.0
2021-01-16,,86,45.3,36.0,40.0,34.0
2021-01-17,,84,45.7,34.0,36.0,32.0
2021-01-18,,87,46.2,34.0,36.0,32.0
2021-01-19,,90,47.4,28.0,34.0,20.0
2021-01-20,,89,47.6,35.0,37.0,33.0
2021-01-21,,91,47.7,35.0,37.0,33.0
2021-01-22,,92,47.9,35.0,38.0,33.0
2021-01-23,,90,48.1,33.0,38.0,30.0
2021-01-24,,94,48.6,32.0,34.0,26.0
2021-01-25,,92,48.6,24.0,32.0,15.0
2021-01-26,,91,48.6,23.0,30.0,14.0
2021-01-27,,90,48.8,24.0,31.0,5.0
2021-01-28,,94,48.8,30.0,31.0,25.0
2021-01-29,,97,49.3,22.0,26.0,17.0
2021-01-30,,97,49.3,21.0,27.0,14.0
2021-01-31,,96,49.3,17.0,28.0,12.0
2021-02-01,,94,49.3,14.0,25.0,4.0
2021-02-02,,96,49.3,17.0,26.0,4.0
2021-02-03,,96,49.3,24.0,27.0,20.0
2021-02-04,,96,49.3,19.0,25.0,9.0
2021-02-05,,95,49.3,19.0,28.0,4.0
2021-02-06,,95,49.3,26.0,32.0,20.0
2021-02-07,,95,49.3,22.0,25.0,17.0
2021-02-08,,95,49.3,12.0,20.0,5.0
2021-02-09,,94,49.3,23.0,27.0,6.0
2021-02-10,,96,49.3,30.0,33.0,25.0
2021-02-11,,94,49.3,30.0,32.0,28.0
2021-02-12,,108,49.7,28.0,31.0,22.0
2021-02-13,,105,49.7,27.0,32.0,15.0
2021-02-14,,103,49.7,30.0,32.0,28.0
2021-02-15,,98,49.7,31.0,33.0,29.0
2021-02-16,,105,49.7,32.0,34.0,30.0
2021-02-17,,106,49.8,33.0,35.0,30.0
2021-02-18,,107,49.8,30.0,33.0,26.0
2021-02-19,,112,49.9,15.0,27.0,3.0
2021-02-20,,106,50.5,13.0,24.0,3.0
2021-02-21,,108,50.9,19.0,23.0,12.0
2021-02-22,,106,50.9,17.0,20.0,12.0
2021-02-23,,108,51.0,20.0,30.0,6.0
2021-02-24,,107,51.0,31.0,34.0,26.0
2021-02-25,,116,51.9,32.0,36.0,28.0
2021-02-26,,115,51.9,33.0,36.0,29.0
2021-02-27,,114,51.9,31.0,33.0,28.0
2021-02-28,,115,52.0,23.0,29.0,15.0
2021-03-01,,113,52.0,21.0,26.0,17.0
2021-03-02,,114,52.0,20.0,27.0,13.0
2021-03-03,,114,52.0,18.0,24.0,12.0
2021-03-04,,111,52.0,22.0,31.0,9.0
2021-03-05,,112,52.0,28.0,31.0,23.0
2021-03-06,,114,52.3,23.0,26.0,21.0
2021-03-07,,114,52.3,24.0,34.0,14.0
2021-03-08,,112,52.3,25.0,33.0,8.0
2021-03-09,,112,52.3,32.0,34.0,30.0
2021-03-10,,114,52.3,29.0,33.0,20.0
2021-03-11,,128,53.8,16.0,21.0,12.0
2021-03-12,,122,53.8,13.0,16.0,8.0
2021-03-13,,124,53.8,11.0,21.0,1.0
2021-03-14,,116,53.9,23.0,28.0,15.0
2021-03-15,,118,53.9,18.0,21.0,13.0
2021-03-16,,117,53.9,20.0,24.0,13.0
2021-03-17,,116,53.9,19.0,24.0,15.0
2021-03-18,,115,53.9,16.0,23.0,13.0
2021-03-19,,115,53.9,15.0,21.0,8.0
2021-03-20,,116,53.9,23.0,28.0,16.0
2021-03-21,,116,53.9,21.0,24.0,16.0
2021-03-22,,116,53.9,24.0,32.0,9.0
2021-03-23,,116,53.9,24.0,27.0,20.0
2021-03-24,,116,53.9,31.0,40.0,22.0
2021-03-25,,115,53.9,35.0,40.0,30.0
2021-03-26,,115,53.9,27.0,32.0,22.0
2021-03-27,,115,53.9,23.0,28.0,16.0
2021-03-28,,114,53.9,27.0,32.0,19.0
2021-03-29,,114,53.9,31.0,34.0,28.0
2021-03-30,,114,53.9,30.0,41.0,22.0
2021-03-31,,115,53.9,26.0,31.0,21.0
2021-04-01,,114,53.9,22.0,24.0,18.0
2021-04-02,,114,53.9,23.0,32.0,15.0
2021-04-03,,114,53.9,36.0,42.0,31.0
2021-04-04,,113,53.9,33.0,37.0,28.0
2021-04-05,,113,53.9,26.0,30.0,22.0
2021-04-06,,113,53.9,24.0,27.0,18.0
2021-04-07,,113,53.9,24.0,34.0,13.0
2021-04-08,,116,54.2,21.0,28.0,10.0
2021-04-09,,112,54.2,12.0,16.0,8.0
2021-04-10,,112,54.2,18.0,26.0,6.0
2021-04-11,,112,54.2,30.0,33.0,25.0
2021-04-12,,125,54.2,33.0,36.0,32.0
2021-04-13,,129,54.3,33.0,34.0,31.0
2021-04-14,,128,54.7,34.0,38.0,31.0
2021-04-15,,128,55.0,33.0,37.0,29.0
2021-04-16,,126,55.4,35.0,51.0,25.0
2021-04-17,,126,55.4,36.0,50.0,23.0
2021-04-18,,125,55.4,43.0,47.0,39.0
2021-04-19,,121,55.4,42.0,50.0,37.0
2021-04-20,,118,55.5,37.0,41.0,31.0
2021-04-21,,115,55.6,36.0,42.0,28.0
2021-04-22,,114,55.6,37.0,40.0,35.0
2021-04-23,,112,55.6,39.0,46.0,35.0
2021-04-24,,110,55.6,38.0,42.0,31.0
2021-04-25,,109,55.6,39.0,44.0,33.0
2021-04-26,,108,55.6,39.0,44.0,32.0
2021-04-27,,107,55.6,39.0,44.0,30.0
2021-04-28,,106,55.6,38.0,43.0,32.0
2021-04-29,,105,55.6,38.0,47.0,35.0
2021-04-30,,104,55.6,36.0,41.0,29.0
2021-05-01,,102,55.6,36.0,42.0,27.0
2021-05-02,,101,55.6,36.0,38.0,34.0
2021-05-03,,100,55.6,37.0,44.0,35.0
2021-05-04,,99,55.6,35.0,38.0,32.0
2021-05-05,,99,55.8,37.0,49.0,30.0
2021-05-06,,99,55.8,37.0,49.0,29.0
2021-05-07,,97,55.8,36.0,40.0,28.0
2021-05-08,,96,55.8,39.0,40.0,36.0
2021-05-09,,95,56.0,38.0,40.0,36.0
2021-05-10,,92,56.0,37.0,38.0,35.0
2021-05-11,,90,56.1,37.0,44.0,33.0
2021-05-12,,89,56.2,38.0,41.0,35.0
2021-05-13,,87,56.2,39.0,50.0,29.0
2021-05-14,,86,56.2,38.0,41.0,36.0
2021-05-15,,84,56.4,39.0,47.0,35.0
2021-05-16,,83,56.4,40.0,45.0,35.0
2021-05-17,,82,56.4,43.0,51.0,32.0
2021-05-18,,80,56.4,45.0,56.0,37.0
2021-05-19,,79,56.5,37.0,42.0,35.0
2021-05-20,,77,56.8,37.0,40.0,35.0
2021-05-21,,76,57.8,38.0,40.0,37.0
2021-05-22,,74,58.1,41.0,49.0,35.0
2021-05-23,,71,58.1,47.0,56.0,37.0
2021-05-24,,69,58.2,50.0,62.0,38.0
2021-05-25,,66,58.2,49.0,61.0,36.0
2021-05-26,,65,58.2,40.0,47.0,35.0
2021-05-27,,61,58.2,39.0,42.0,37.0
2021-05-28,,57,58.2,39.0,43.0,37.0
2021-05-29,,53,58.2,41.0,44.0,38.0
2021-05-30,,50,58.7,42.0,45.0,40.0
2021-05-31,,46,58.7,45.0,52.0,40.0
2021-06-01,,43,58.7,41.0,44.0,39.0
2021-06-02,,40,59.0,43.0,53.0,36.0
2021-06-03,,39,59.0,42.0,48.0,38.0
2021-06-04,,36,59.0,49.0,58.0,38.0
2021-06-05,,31,59.0,50.0,57.0,42.0
2021-06-06,,28,59.0,53.0,62.0,45.0
2021-06-07,,23,59.0,44.0,48.0,36.0
2021-06-08,,21,59.0,42.0,44.0,41.0
2021-06-09,,19,59.5,42.0,44.0,41.0
2021-06-10,,17,59.7,44.0,48.0,40.0
2021-06-11,,14,59.7,49.0,60.0,38.0
2021-06-12,,10,59.7,52.0,61.0,42.0
2021-06-13,,6,59.7,51.0,60.0,40.0
2021-06-14,,0,59.7,51.0,63.0,37.0
2021-06-15,,0,59.7,55.0,68.0,42.0
2021-06-16,,0,59.7,45.0,49.0,42.0
2021-06-17,,0,59.8,48.0,54.0,43.0
2021-06-18,,0,59.8,48.0,51.0,45.0
2021-06-19,,0,59.9,48.0,52.0,44.0
2021-06-20,,0,59.9,48.0,51.0,45.0
2021-06-21,,0,60.0,50.0,60.0,44.0
2021-06-22,,0,60.0,48.0,50.0,46.0
2021-06-23,,0,60.1,48.0,51.0,45.0
2021-06-24,,0,60.8,48.0,51.0,45.0
2021-06-25,,0,61.9,46.0,47.0,45.0
2021-06-26,,0,62.7,47.0,53.0,44.0
2021-06-27,,0,62.8,50.0,58.0,41.0
2021-06-28,,0,62.8,53.0,61.0,45.0
2021-06-29,,0,62.8,54.0,63.0,38.0
2021-06-30,,0,62.8,55.0,68.0,38.0
2021-07-01,,0,62.8,48.0,54.0,45.0
2021-07-02,,0,62.9,47.0,50.0,45.0
2021-07-03,,0,63.7,47.0,51.0,44.0
2021-07-04,,0,63.7,51.0,64.0,36.0
2021-07-05,,0,63.7,48.0,50.0,45.0
2021-07-06,,0,64.1,50.0,56.0,45.0
2021-07-07,,0,64.2,50.0,56.0,44.0
2021-07-08,,0,64.2,49.0,53.0,45.0
2021-07-09,,0,64.2,45.0,48.0,44.0
2021-07-10,,0,64.6,47.0,52.0,43.0
2021-07-11,,0,65.5,51.0,60.0,44.0
2021-07-12,,0,65.6,52.0,61.0,46.0
2021-07-13,,0,65.6,52.0,60.0,47.0
2021-07-14,,0,65.6,54.0,64.0,46.0
2021-07-15,,0,65.6,61.0,72.0,44.0
2021-07-16,,0,65.6,64.0,76.0,50.0
2021-07-17,,0,65.6,63.0,78.0,47.0
2021-07-18,,0,65.6,63.0,75.0,51.0
2021-07-19,,0,65.6,55.0,61.0,51.0
2021-07-20,,0,65.6,51.0,52.0,50.0
2021-07-21,,0,65.8,52.0,54.0,49.0
2021-07-22,,0,66.2,53.0,56.0,49.0
2021-07-23,,0,66.3,56.0,66.0,45.0
2021-07-24,,0,66.3,55.0,60.0,48.0
2021-07-25,,0,66.3,54.0,63.0,43.0
2021-07-26,,0,66.3,53.0,65.0,38.0
2021-07-27,,0,66.3,54.0,65.0,39.0
2021-07-28,,0,66.3,53.0,57.0,50.0
2021-07-29,,0,66.3,53.0,58.0,49.0
2021-07-30,,0,66.3,53.0,59.0,48.0
2021-07-31,,0,66.3,57.0,66.0,48.0
2021-08-01,,0,66.3,59.0,71.0,42.0
2021-08-02,,0,66.3,57.0,68.0,43.0
2021-08-03,,0,66.3,56.0,62.0,51.0
2021-08-04,,0,66.3,56.0,66.0,48.0
2021-08-05,,0,66.3,57.0,68.0,44.0
2021-08-06,,0,66.3,55.0,63.0,48.0
2021-08-07,,0,66.3,52.0,61.0,43.0
2021-08-08,,0,66.3,52.0,53.0,50.0
2021-08-09,,0,67.4,50.0,56.0,41.0
2021-08-10,,0,67.7,52.0,57.0,46.0
2021-08-11,,0,67.8,51.0,53.0,49.0
2021-08-12,,0,68.3,52.0,59.0,41.0
2021-08-13,,0,68.3,50.0,56.0,41.0
